time,open,high,low,close,tick_volume,spread,real_volume,volume
2025-07-31 20:00:00,1.14224,1.1433,1.14094,1.14144,7218,2,0,7218
2025-08-01 00:00:00,1.14145,1.14289,1.14116,1.14244,5345,2,0,5345
2025-08-01 04:00:00,1.14243,1.14287,1.14049,1.14192,7250,2,0,7250
2025-08-01 08:00:00,1.14192,1.14378,1.14054,1.14064,9178,2,0,9178
2025-08-01 12:00:00,1.14064,1.15585,1.13914,1.15453,14706,2,0,14706
2025-08-01 16:00:00,1.15458,1.15877,1.15359,1.15392,24814,2,0,24814
2025-08-01 20:00:00,1.15392,1.15968,1.15164,1.15952,11890,2,0,11890
2025-08-04 00:00:00,1.15911,1.15956,1.15556,1.15578,7317,2,0,7317
2025-08-04 04:00:00,1.15578,1.1586,1.15502,1.15745,8484,2,0,8484
2025-08-04 08:00:00,1.15745,1.15831,1.15495,1.1558,11083,2,0,11083
2025-08-04 12:00:00,1.15577,1.15884,1.15551,1.15752,11658,2,0,11658
2025-08-04 16:00:00,1.15752,1.15883,1.15568,1.1572,14459,2,0,14459
2025-08-04 20:00:00,1.1572,1.15775,1.1563,1.15747,6948,2,0,6948
2025-08-05 00:00:00,1.15675,1.15878,1.15616,1.15717,4480,2,0,4480
2025-08-05 04:00:00,1.15718,1.1574,1.1554,1.15583,6265,2,0,6265
2025-08-05 08:00:00,1.15581,1.15623,1.15313,1.15367,9241,2,0,9241
2025-08-05 12:00:00,1.15369,1.15484,1.15276,1.1537,9817,2,0,9817
2025-08-05 16:00:00,1.1537,1.1586,1.15319,1.15826,15080,2,0,15080
2025-08-05 20:00:00,1.15829,1.15833,1.15663,1.15758,6418,2,0,6418
2025-08-06 00:00:00,1.15704,1.15851,1.15704,1.15736,4033,2,0,4033
2025-08-06 04:00:00,1.15736,1.1586,1.15641,1.15828,5712,2,0,5712
2025-08-06 08:00:00,1.15825,1.15881,1.15704,1.15749,7862,2,0,7862
2025-08-06 12:00:00,1.15744,1.16285,1.15743,1.16235,9073,2,0,9073
2025-08-06 16:00:00,1.16235,1.16481,1.16172,1.16346,14213,2,0,14213
2025-08-06 20:00:00,1.16346,1.16685,1.16329,1.16561,7334,2,0,7334
2025-08-07 00:00:00,1.16537,1.16658,1.16506,1.16524,4550,2,0,4550
2025-08-07 04:00:00,1.16524,1.16764,1.16494,1.16711,6171,2,0,6171
2025-08-07 08:00:00,1.16712,1.16989,1.16679,1.16827,9381,2,0,9381
2025-08-07 12:00:00,1.16827,1.16847,1.16339,1.1651,12633,2,0,12633
2025-08-07 16:00:00,1.16509,1.16584,1.16109,1.16382,15164,2,0,15164
