time,open,high,low,close,tick_volume,spread,real_volume,volume
2025-07-31 20:00:00,3294.93,3298.4,3290.29,3290.32,15314,21,0,15314
2025-08-01 00:00:00,3291.52,3295.03,3286.39,3290.18,7370,21,0,7370
2025-08-01 04:00:00,3290.12,3297.05,3281.55,3292.04,15366,21,0,15366
2025-08-01 08:00:00,3292.05,3300.35,3285.16,3294.22,15062,21,0,15062
2025-08-01 12:00:00,3294.22,3345.12,3292.73,3341.25,18447,21,0,18447
2025-08-01 16:00:00,3341.35,3355.07,3338.84,3347.23,32882,21,0,32882
2025-08-01 20:00:00,3347.24,3362.52,3345.52,3362.17,17190,21,0,17190
2025-08-04 00:00:00,3364.13,3364.41,3350.24,3352.12,9286,21,0,9286
2025-08-04 04:00:00,3351.99,3362.03,3344.96,3358.83,14639,21,0,14639
2025-08-04 08:00:00,3358.83,3362.61,3351.69,3358.41,15111,21,0,15111
2025-08-04 12:00:00,3358.41,3371.37,3352.95,3367.79,16517,21,0,16517
2025-08-04 16:00:00,3367.79,3385.36,3367.03,3370.96,25130,21,0,25130
2025-08-04 20:00:00,3370.94,3377.1,3370.64,3373.6,14361,21,0,14361
2025-08-05 00:00:00,3376.07,3381.27,3373.59,3379.75,5882,21,0,5882
2025-08-05 04:00:00,3379.8,3382.32,3370.91,3371.07,11217,21,0,11217
2025-08-05 08:00:00,3371.02,3375.46,3365.7,3366.01,14304,21,0,14304
2025-08-05 12:00:00,3366.02,3366.91,3349.78,3366.08,16600,21,0,16600
2025-08-05 16:00:00,3366.18,3390.34,3365.83,3382.04,25905,21,0,25905
2025-08-05 20:00:00,3382.05,3382.75,3377.96,3378.86,10833,21,0,10833
2025-08-06 00:00:00,3381.14,3385.2,3378.06,3383.43,5865,21,0,5865
2025-08-06 04:00:00,3383.43,3383.55,3372.15,3372.36,11826,21,0,11826
2025-08-06 08:00:00,3372.46,3378.52,3364.73,3365.06,13285,21,0,13285
2025-08-06 12:00:00,3365.08,3369.18,3358.2,3367.45,15750,21,0,15750
2025-08-06 16:00:00,3367.45,3379.85,3365.14,3376.02,23812,21,0,23812
2025-08-06 20:00:00,3376.1,3377.54,3366.99,3367.82,15236,21,0,15236
2025-08-07 00:00:00,3372.33,3374.72,3365.19,3372.23,10636,21,0,10636
2025-08-07 04:00:00,3372.17,3383.97,3370.06,3377.53,16277,21,0,16277
2025-08-07 08:00:00,3377.74,3397.26,3371.61,3378.21,26249,21,0,26249
2025-08-07 12:00:00,3378.31,3389.62,3371.75,3380.72,25196,21,0,25196
2025-08-07 16:00:00,3380.73,3393.76,3375.19,3388.8,30252,21,0,30252
