time,open,high,low,close,tick_volume,spread,real_volume,volume
2023-09-04 16:00:00,146.448,146.497,146.389,146.485,5930,2,0,5930
2023-09-04 20:00:00,146.483,146.497,146.469,146.484,981,2,0,981
2023-09-05 00:00:00,146.406,146.622,146.378,146.517,3941,2,0,3941
2023-09-05 04:00:00,146.516,146.775,146.486,146.667,6312,2,0,6312
2023-09-05 08:00:00,146.667,147.082,146.656,147.006,14032,2,0,14032
2023-09-05 12:00:00,147.008,147.501,146.953,147.194,15300,2,0,15300
2023-09-05 16:00:00,147.192,147.732,147.133,147.634,19746,2,0,19746
2023-09-05 20:00:00,147.634,147.799,147.58,147.716,6114,2,0,6114
2023-09-06 00:00:00,147.637,147.815,147.357,147.774,5666,2,0,5666
2023-09-06 04:00:00,147.773,147.776,147.393,147.397,7509,2,0,7509
2023-09-06 08:00:00,147.389,147.493,147.015,147.39,14344,2,0,14344
2023-09-06 12:00:00,147.39,147.592,147.207,147.274,11831,2,0,11831
2023-09-06 16:00:00,147.275,147.706,147.129,147.589,20605,2,0,20605
2023-09-06 20:00:00,147.589,147.745,147.487,147.666,6346,2,0,6346
2023-09-07 00:00:00,147.648,147.873,147.514,147.76,4903,2,0,4903
2023-09-07 04:00:00,147.76,147.804,147.493,147.564,7306,2,0,7306
2023-09-07 08:00:00,147.564,147.681,147.359,147.454,12877,2,0,12877
2023-09-07 12:00:00,147.453,147.613,147.218,147.282,14679,2,0,14679
2023-09-07 16:00:00,147.283,147.437,147.042,147.089,19202,2,0,19202
2023-09-07 20:00:00,147.095,147.287,147.095,147.287,6278,2,0,6278
2023-09-08 00:00:00,147.285,147.384,146.583,146.915,7928,2,0,7928
2023-09-08 04:00:00,146.916,147.339,146.907,147.227,12164,2,0,12164
2023-09-08 08:00:00,147.227,147.456,147.051,147.408,13176,2,0,13176
2023-09-08 12:00:00,147.409,147.572,147.242,147.548,12596,2,0,12596
2023-09-08 16:00:00,147.555,147.777,147.325,147.765,17306,2,0,17306
2023-09-08 20:00:00,147.765,147.869,147.704,147.798,5735,2,0,5735
2023-09-11 00:00:00,146.988,147.266,146.636,146.952,12407,2,0,12407
2023-09-11 04:00:00,146.954,147.094,146.152,146.198,19493,2,0,19493
2023-09-11 08:00:00,146.197,146.489,145.898,146.338,20104,2,0,20104
2023-09-11 12:00:00,146.347,146.982,146.266,146.493,16737,2,0,16737
2023-09-11 16:00:00,146.495,146.59,146.197,146.469,17143,2,0,17143
2023-09-11 20:00:00,146.474,146.597,146.428,146.591,7555,2,0,7555
2023-09-12 00:00:00,146.57,146.802,146.458,146.691,6010,2,0,6010
2023-09-12 04:00:00,146.691,146.74,146.435,146.73,9837,2,0,9837
2023-09-12 08:00:00,146.731,146.941,146.657,146.787,12970,2,0,12970
2023-09-12 12:00:00,146.786,147.16,146.755,147.118,12072,2,0,12072
2023-09-12 16:00:00,147.122,147.232,147.055,147.173,14851,2,0,14851
2023-09-12 20:00:00,147.176,147.224,146.982,147.036,6469,2,0,6469
2023-09-13 00:00:00,147.077,147.309,147.016,147.3,5341,2,0,5341
2023-09-13 04:00:00,147.304,147.445,147.265,147.393,10452,2,0,10452
2023-09-13 08:00:00,147.393,147.397,147.205,147.249,14632,2,0,14632
2023-09-13 12:00:00,147.248,147.747,147.163,147.43,17707,2,0,17707
2023-09-13 16:00:00,147.432,147.6,147.247,147.345,21464,2,0,21464
2023-09-13 20:00:00,147.344,147.508,147.164,147.473,8063,2,0,8063
2023-09-14 00:00:00,147.394,147.407,147.049,147.085,5257,2,0,5257
2023-09-14 04:00:00,147.084,147.192,147.018,147.136,9738,2,0,9738
2023-09-14 08:00:00,147.134,147.357,147.071,147.286,11528,2,0,11528
2023-09-14 12:00:00,147.286,147.564,147.202,147.402,19167,2,0,19167
2023-09-14 16:00:00,147.406,147.445,147.014,147.232,24863,2,0,24863
2023-09-14 20:00:00,147.231,147.487,147.174,147.444,7601,2,0,7601
2023-09-15 00:00:00,147.459,147.517,147.336,147.453,6850,2,0,6850
2023-09-15 04:00:00,147.456,147.498,147.344,147.404,9673,2,0,9673
2023-09-15 08:00:00,147.405,147.816,147.366,147.774,16232,2,0,16232
2023-09-15 12:00:00,147.78,147.951,147.72,147.94,13582,2,0,13582
2023-09-15 16:00:00,147.938,147.944,147.595,147.863,20833,2,0,20833
2023-09-15 20:00:00,147.863,147.892,147.718,147.831,6653,2,0,6653
2023-09-18 00:00:00,147.7,147.875,147.671,147.713,4170,2,0,4170
2023-09-18 04:00:00,147.713,147.803,147.675,147.675,6499,2,0,6499
2023-09-18 08:00:00,147.674,147.752,147.555,147.635,10485,2,0,10485
2023-09-18 12:00:00,147.634,147.746,147.578,147.73,10273,2,0,10273
2023-09-18 16:00:00,147.729,147.768,147.594,147.626,12656,2,0,12656
2023-09-18 20:00:00,147.629,147.757,147.575,147.616,5854,2,0,5854
2023-09-19 00:00:00,147.61,147.728,147.506,147.643,5480,2,0,5480
2023-09-19 04:00:00,147.641,147.788,147.635,147.748,6756,2,0,6756
2023-09-19 08:00:00,147.748,147.893,147.613,147.71,10738,2,0,10738
2023-09-19 12:00:00,147.713,147.805,147.567,147.781,11754,2,0,11754
2023-09-19 16:00:00,147.777,147.856,147.626,147.824,11794,2,0,11794
2023-09-19 20:00:00,147.825,147.92,147.791,147.863,5504,2,0,5504
2023-09-20 00:00:00,147.84,147.858,147.689,147.74,5719,2,0,5719
2023-09-20 04:00:00,147.741,147.844,147.707,147.83,6487,2,0,6487
2023-09-20 08:00:00,147.831,148.166,147.817,148.089,13383,2,0,13383
2023-09-20 12:00:00,148.088,148.093,147.801,147.862,12126,2,0,12126
2023-09-20 16:00:00,147.863,147.869,147.494,147.54,13061,2,0,13061
2023-09-20 20:00:00,147.541,148.345,147.472,148.336,21780,2,0,21780
2023-09-21 00:00:00,148.274,148.457,148.165,148.406,7564,2,0,7564
2023-09-21 04:00:00,148.407,148.451,148.189,148.343,9035,2,0,9035
2023-09-21 08:00:00,148.342,148.395,148.153,148.188,12146,2,0,12146
2023-09-21 12:00:00,148.187,148.255,147.694,147.953,16596,2,0,16596
2023-09-21 16:00:00,147.958,147.981,147.32,147.509,18412,2,0,18412
2023-09-21 20:00:00,147.512,147.602,147.422,147.565,6163,2,0,6163
2023-09-22 00:00:00,147.541,147.7,147.505,147.611,6021,2,0,6021
2023-09-22 04:00:00,147.612,148.254,147.604,148.023,13776,2,0,13776
2023-09-22 08:00:00,148.022,148.413,147.922,148.29,17845,2,0,17845
2023-09-22 12:00:00,148.289,148.339,148.132,148.252,12362,2,0,12362
2023-09-22 16:00:00,148.251,148.354,147.959,148.289,14613,2,0,14613
2023-09-22 20:00:00,148.296,148.411,148.251,148.365,6050,2,0,6050
2023-09-25 00:00:00,148.256,148.483,148.204,148.333,7155,2,0,7155
2023-09-25 04:00:00,148.332,148.438,148.285,148.351,6757,2,0,6757
2023-09-25 08:00:00,148.352,148.575,148.321,148.561,11078,2,0,11078
2023-09-25 12:00:00,148.561,148.754,148.513,148.736,9651,2,0,9651
2023-09-25 16:00:00,148.735,148.959,148.723,148.846,13759,2,0,13759
2023-09-25 20:00:00,148.846,148.892,148.749,148.886,4519,2,0,4519
2023-09-26 00:00:00,148.861,148.904,148.701,148.882,5004,2,0,5004
2023-09-26 04:00:00,148.884,148.953,148.812,148.88,7073,2,0,7073
2023-09-26 08:00:00,148.882,149.183,148.756,148.907,13805,2,0,13805
2023-09-26 12:00:00,148.907,148.989,148.793,148.793,10847,2,0,10847
2023-09-26 16:00:00,148.794,148.988,148.794,148.924,15908,2,0,15908
2023-09-26 20:00:00,148.925,149.099,148.861,149.085,5980,2,0,5980
2023-09-27 00:00:00,148.981,149.08,148.965,149.036,5249,2,0,5249
2023-09-27 04:00:00,149.036,149.073,148.861,149.018,7512,2,0,7512
2023-09-27 08:00:00,149.021,149.151,148.972,149.061,9372,2,0,9372
2023-09-27 12:00:00,149.062,149.247,149.06,149.183,10271,2,0,10271
2023-09-27 16:00:00,149.185,149.64,149.164,149.618,14124,2,0,14124
2023-09-27 20:00:00,149.617,149.706,149.458,149.633,10347,2,0,10347
2023-09-28 00:00:00,149.595,149.596,149.371,149.455,5618,2,0,5618
2023-09-28 04:00:00,149.452,149.558,149.327,149.328,7757,2,0,7757
2023-09-28 08:00:00,149.329,149.445,149.204,149.376,12230,2,0,12230
2023-09-28 12:00:00,149.377,149.5,149.161,149.451,14142,2,0,14142
2023-09-28 16:00:00,149.452,149.464,149.144,149.287,19197,2,0,19197
2023-09-28 20:00:00,149.288,149.383,149.214,149.281,7574,2,0,7574
2023-09-29 00:00:00,149.281,149.449,149.201,149.38,4404,2,0,4404
2023-09-29 04:00:00,149.381,149.498,149.279,149.363,7719,2,0,7719
2023-09-29 08:00:00,149.364,149.39,148.525,149.07,15690,2,0,15690
2023-09-29 12:00:00,149.069,149.278,148.943,149.187,15269,2,0,15269
