time,open,high,low,close,tick_volume,spread,real_volume,volume
2023-09-06 00:00:00,0.88911,0.88997,0.88829,0.88979,2303,2,0,2303
2023-09-06 04:00:00,0.88977,0.89027,0.88847,0.88877,3339,2,0,3339
2023-09-06 08:00:00,0.88875,0.89035,0.88809,0.88978,8655,2,0,8655
2023-09-06 12:00:00,0.88977,0.89061,0.88923,0.89045,7687,2,0,7687
2023-09-06 16:00:00,0.89046,0.89444,0.89046,0.89222,14394,2,0,14394
2023-09-06 20:00:00,0.89224,0.89234,0.891,0.89108,3846,2,0,3846
2023-09-07 00:00:00,0.89135,0.89178,0.89067,0.89161,4336,2,0,4336
2023-09-07 04:00:00,0.89163,0.89181,0.89083,0.89172,3196,2,0,3196
2023-09-07 08:00:00,0.89172,0.89235,0.89122,0.89195,8162,2,0,8162
2023-09-07 12:00:00,0.89196,0.89368,0.89139,0.89338,8683,2,0,8683
2023-09-07 16:00:00,0.89337,0.89403,0.8923,0.89292,10623,2,0,10623
2023-09-07 20:00:00,0.89292,0.89315,0.89203,0.89264,3626,2,0,3626
2023-09-08 00:00:00,0.89232,0.89286,0.89095,0.89123,5138,2,0,5138
2023-09-08 04:00:00,0.89123,0.89194,0.89053,0.89111,4362,2,0,4362
2023-09-08 08:00:00,0.8911,0.89136,0.88946,0.89076,8306,2,0,8306
2023-09-08 12:00:00,0.89077,0.89213,0.89063,0.892,7943,2,0,7943
2023-09-08 16:00:00,0.892,0.89346,0.88989,0.89289,9725,2,0,9725
2023-09-08 20:00:00,0.89291,0.89364,0.89237,0.89295,4486,2,0,4486
2023-09-11 00:00:00,0.89137,0.89259,0.89072,0.89187,7364,2,0,7364
2023-09-11 04:00:00,0.89187,0.89222,0.89015,0.89033,5139,2,0,5139
2023-09-11 08:00:00,0.89034,0.8919,0.88965,0.89147,9487,2,0,9487
2023-09-11 12:00:00,0.89148,0.89217,0.89099,0.8914,8395,2,0,8395
2023-09-11 16:00:00,0.89141,0.89225,0.89019,0.89038,9046,2,0,9046
2023-09-11 20:00:00,0.89037,0.89142,0.89024,0.89096,4277,2,0,4277
2023-09-12 00:00:00,0.89068,0.89179,0.89009,0.89155,5116,2,0,5116
2023-09-12 04:00:00,0.89154,0.892,0.89044,0.89127,3220,2,0,3220
2023-09-12 08:00:00,0.89127,0.8919,0.89013,0.89165,8391,2,0,8391
2023-09-12 12:00:00,0.89167,0.89294,0.89116,0.89294,7353,2,0,7353
2023-09-12 16:00:00,0.89296,0.8934,0.89072,0.89164,7464,2,0,7464
2023-09-12 20:00:00,0.89164,0.89212,0.89072,0.89119,4571,2,0,4571
2023-09-13 00:00:00,0.89074,0.89154,0.89007,0.8913,4466,2,0,4466
2023-09-13 04:00:00,0.89128,0.89242,0.89082,0.89103,3187,2,0,3187
2023-09-13 08:00:00,0.89101,0.89327,0.89087,0.89298,8142,2,0,8142
2023-09-13 12:00:00,0.89297,0.89517,0.89113,0.89238,13052,2,0,13052
2023-09-13 16:00:00,0.89239,0.89399,0.89149,0.89232,13304,2,0,13304
2023-09-13 20:00:00,0.89234,0.89369,0.89209,0.89369,3859,2,0,3859
2023-09-14 00:00:00,0.8931,0.89357,0.89208,0.89222,3222,2,0,3222
2023-09-14 04:00:00,0.89222,0.89294,0.892,0.89225,3453,2,0,3453
2023-09-14 08:00:00,0.89225,0.89388,0.89144,0.89343,6448,2,0,6448
2023-09-14 12:00:00,0.89343,0.89701,0.8927,0.89496,15221,2,0,15221
2023-09-14 16:00:00,0.89492,0.89607,0.89299,0.896,18407,2,0,18407
2023-09-14 20:00:00,0.89597,0.89704,0.89539,0.89547,4622,2,0,4622
2023-09-15 00:00:00,0.89528,0.89632,0.89473,0.89547,5610,2,0,5610
2023-09-15 04:00:00,0.89548,0.8961,0.89499,0.89518,5298,2,0,5298
2023-09-15 08:00:00,0.89518,0.89636,0.89456,0.89552,7990,2,0,7990
2023-09-15 12:00:00,0.89553,0.89736,0.89505,0.89694,7058,2,0,7058
2023-09-15 16:00:00,0.89693,0.89773,0.89522,0.89644,12987,2,0,12987
2023-09-15 20:00:00,0.89643,0.89774,0.8962,0.8974,4402,2,0,4402
2023-09-18 00:00:00,0.89568,0.89755,0.8956,0.89665,1578,2,0,1578
2023-09-18 04:00:00,0.89666,0.89769,0.8963,0.89698,2717,2,0,2717
2023-09-18 08:00:00,0.897,0.8971,0.89553,0.89626,6567,2,0,6567
2023-09-18 12:00:00,0.89627,0.89788,0.89536,0.89777,5689,2,0,5689
2023-09-18 16:00:00,0.89777,0.89824,0.89613,0.89682,8398,2,0,8398
2023-09-18 20:00:00,0.89684,0.89801,0.89633,0.89698,3361,2,0,3361
2023-09-19 00:00:00,0.89677,0.89734,0.89636,0.89703,3492,2,0,3492
2023-09-19 04:00:00,0.89703,0.89784,0.89692,0.8973,2760,2,0,2760
2023-09-19 08:00:00,0.89731,0.89831,0.89477,0.89629,6719,2,0,6719
2023-09-19 12:00:00,0.89626,0.89711,0.89503,0.89643,7540,2,0,7540
2023-09-19 16:00:00,0.89642,0.89839,0.8963,0.89809,8285,2,0,8285
2023-09-19 20:00:00,0.89809,0.89831,0.89744,0.8977,2966,2,0,2966
2023-09-20 00:00:00,0.89776,0.89788,0.89679,0.89755,2547,2,0,2547
2023-09-20 04:00:00,0.89756,0.89821,0.89742,0.8981,2202,2,0,2202
2023-09-20 08:00:00,0.89809,0.8984,0.89642,0.89725,8636,2,0,8636
2023-09-20 12:00:00,0.89728,0.89772,0.89607,0.89672,6076,2,0,6076
2023-09-20 16:00:00,0.89674,0.89682,0.89316,0.89356,10140,2,0,10140
2023-09-20 20:00:00,0.89356,0.89954,0.89347,0.89867,16531,2,0,16531
2023-09-21 00:00:00,0.89816,0.90048,0.89797,0.90042,10061,2,0,10061
2023-09-21 04:00:00,0.90043,0.90086,0.8996,0.8999,3744,2,0,3744
2023-09-21 08:00:00,0.89991,0.9074,0.89851,0.9071,12014,2,0,12014
2023-09-21 12:00:00,0.90711,0.90782,0.90416,0.90424,15017,2,0,15017
2023-09-21 16:00:00,0.9042,0.90616,0.90202,0.90417,14081,2,0,14081
2023-09-21 20:00:00,0.90415,0.90473,0.90296,0.90449,4626,2,0,4626
2023-09-22 00:00:00,0.90343,0.90527,0.90338,0.90481,2823,2,0,2823
2023-09-22 04:00:00,0.9048,0.90527,0.90427,0.90454,4625,2,0,4625
2023-09-22 08:00:00,0.90456,0.90694,0.90426,0.90614,12237,2,0,12237
2023-09-22 12:00:00,0.90615,0.907,0.90454,0.90534,7490,2,0,7490
2023-09-22 16:00:00,0.90536,0.90657,0.90445,0.90638,9956,2,0,9956
2023-09-22 20:00:00,0.90639,0.9075,0.90617,0.90707,4015,2,0,4015
2023-09-25 00:00:00,0.9065,0.90758,0.9056,0.90705,5233,2,0,5233
2023-09-25 04:00:00,0.90704,0.90817,0.907,0.90799,2652,2,0,2652
2023-09-25 08:00:00,0.908,0.91051,0.90737,0.90978,9551,2,0,9551
2023-09-25 12:00:00,0.90977,0.91124,0.90859,0.91034,8940,2,0,8940
2023-09-25 16:00:00,0.91035,0.91354,0.91021,0.91201,11053,2,0,11053
2023-09-25 20:00:00,0.91201,0.91252,0.91117,0.91193,3636,2,0,3636
2023-09-26 00:00:00,0.91169,0.91301,0.91098,0.9127,3661,2,0,3661
2023-09-26 04:00:00,0.91277,0.91358,0.91207,0.9122,3890,2,0,3890
2023-09-26 08:00:00,0.91219,0.91503,0.9121,0.91243,10562,2,0,10562
2023-09-26 12:00:00,0.91243,0.9132,0.91185,0.9122,9272,2,0,9272
2023-09-26 16:00:00,0.91221,0.91471,0.91217,0.91461,11998,2,0,11998
2023-09-26 20:00:00,0.91462,0.91588,0.914,0.91582,4880,2,0,4880
