time,open,high,low,close,tick_volume,spread,real_volume
1148673600,1.1077,1.108,1.1056,1.1072,936,40,0
1148860800,1.1042,1.1067,1.1036,1.1056,1220,40,0
1148875200,1.1055,1.1078000000000001,1.1046,1.1067,1175,40,0
1148889600,1.1069,1.1076,1.1052,1.1059,1294,40,0
1148904000,1.1058,1.1066,1.1028,1.1044,1393,40,0
1148918400,1.1044,1.1061,1.1042,1.1058,1266,40,0
1148932800,1.1057,1.1067,1.1048,1.106,1013,40,0
1148947200,1.1059,1.1062,1.1037,1.1056,1127,40,0
1148961600,1.1056,1.1058,1.1026,1.103,1363,40,0
1148976000,1.1032,1.1034,1.1003,1.1013,1553,40,0
1148990400,1.1012,1.1038000000000001,1.0993,1.0999,1761,40,0
1149004800,1.1,1.1007,1.0973,1.0985,1662,40,0
1149019200,1.0985,1.1007,1.0974,1.0987,1277,40,0
1149033600,1.0986,1.1006,1.0985,1.0997,1141,40,0
1149048000,1.0998,1.1003,1.0991,1.0998,991,40,0
1149062400,1.1,1.1003,1.093,1.0943,1641,40,0
1149076800,1.0945,1.0972,1.094,1.0963,1642,40,0
1149091200,1.0962,1.1039,1.0957,1.1012,1776,40,0
1149105600,1.1012,1.1025,1.0998,1.1012,1382,40,0
1149120000,1.1014,1.1026,1.1006,1.1021,1124,40,0
1149134400,1.1022,1.1046,1.102,1.1039,1200,40,0
1149148800,1.1038000000000001,1.1051,1.1024,1.1049,1367,40,0
1149163200,1.1049,1.1103,1.1047,1.1085,1750,40,0
1149177600,1.1086,1.1088,1.1003,1.1022,1678,40,0
1149192000,1.1022,1.1041,1.1011,1.1025,1286,40,0
1149206400,1.1026,1.1043,1.102,1.1037,1130,40,0
1149220800,1.1037,1.105,1.1034,1.1048,1013,40,0
1149235200,1.1048,1.1053,1.1028,1.1037,1253,40,0
1149249600,1.1037,1.1057,1.0979,1.0999,1995,40,0
1149264000,1.0998,1.1011,1.0974,1.0995,1733,40,0
1149278400,1.0995,1.102,1.0992,1.101,989,40,0
1149465600,1.1013,1.1035,1.1001,1.1004,925,40,0
1149480000,1.1004,1.1009,1.0997,1.1003,856,40,0
1149494400,1.1004,1.1008,1.0981,1.099,1530,40,0
1149508800,1.0989,1.1032,1.0975,1.1013,1636,40,0
1149523200,1.1012,1.1032,1.0994,1.1011,1817,40,0
1149537600,1.1009,1.1087,1.1004,1.1068,1519,40,0
1149552000,1.1065,1.1077,1.1054,1.1073,1099,40,0
1149566400,1.1072,1.1082,1.107,1.1078999999999999,1056,40,0
1149580800,1.1078000000000001,1.109,1.105,1.1075,1557,40,0
1149595200,1.1074,1.1171,1.107,1.1155,1766,40,0
1149609600,1.1155,1.1176,1.1133,1.1155,1796,40,0
1149624000,1.1154,1.1166,1.1118999999999999,1.1133,1387,40,0
1149638400,1.1135,1.1138,1.1123,1.1127,992,40,0
1149652800,1.1128,1.1147,1.1118999999999999,1.1145,1173,40,0
1149667200,1.1144,1.1164,1.1125,1.1137,1583,40,0
1149681600,1.1138,1.1166,1.1128,1.1156,1653,40,0
1149696000,1.1155,1.1159,1.1097,1.1117,1803,40,0
1149710400,1.1118,1.1138,1.1113,1.1131,1313,40,0
1149724800,1.1129,1.115,1.1111,1.1136,1145,40,0
1149739200,1.1134,1.115,1.1124,1.114,1282,40,0
1149753600,1.1139000000000001,1.1186,1.1132,1.1172,1671,40,0
1149768000,1.1171,1.1225,1.1151,1.1219,1930,40,0
1149782400,1.1219,1.1247,1.1196,1.1232,1782,40,0
1149796800,1.1231,1.1237,1.1213,1.1221,1374,40,0
1149811200,1.1222,1.1234,1.1201,1.1206,1118,40,0
1149825600,1.1207,1.1213,1.1184,1.1188,1222,40,0
1149840000,1.1188,1.1219999999999999,1.1186,1.1206,1680,40,0
1149854400,1.1206,1.1215,1.1058,1.1065,2217,40,0
1149868800,1.1065,1.1086,1.1061,1.1069,1689,40,0
1149883200,1.107,1.108,1.1049,1.1072,1185,40,0
1150070400,1.1063,1.1077,1.1057,1.1059,1092,40,0
1150084800,1.1058,1.1067,1.104,1.1053,1169,40,0
1150099200,1.1052,1.1061,1.1018,1.1043,1481,40,0
1150113600,1.1045,1.106,1.1,1.1017,1721,40,0
1150128000,1.1016,1.1027,1.0958,1.0975,1756,40,0
1150142400,1.0975,1.1009,1.0964,1.1007,1400,40,0
1150156800,1.1008,1.1008,1.0971,1.0997,1167,40,0
1150171200,1.0997,1.1011,1.0986,1.1005,1049,40,0
1150185600,1.1008,1.1062,1.1005,1.1023,1617,40,0
1150200000,1.1024,1.1075,1.1014,1.1052,1790,40,0
1150214400,1.1052,1.113,1.1046,1.112,1838,40,0
1150228800,1.112,1.1145,1.1107,1.1141,1437,40,0
1150243200,1.1138,1.1148,1.1122,1.1125,1079,40,0
1150257600,1.1124,1.1129,1.1112,1.1118999999999999,1063,40,0
1150272000,1.1117,1.1134,1.1083,1.1122,1554,40,0
1150286400,1.1121,1.1177,1.1094,1.1123,1928,40,0
1150300800,1.1123,1.1142,1.1111,1.1137,1660,40,0
1150315200,1.1137,1.1152,1.1123,1.1128,1323,40,0
1150329600,1.1128,1.1146,1.1122,1.1139000000000001,1126,40,0
1150344000,1.114,1.1153,1.113,1.1134,1189,40,0
1150358400,1.1135,1.1146,1.112,1.1132,1555,40,0
1150372800,1.1134,1.1167,1.1121,1.1149,1835,40,0
1150387200,1.1151,1.1192,1.1145,1.1151,1824,40,0
1150401600,1.115,1.1162,1.1108,1.112,1443,40,0
1150416000,1.1121,1.1123,1.1111,1.1112,1042,40,0
1150430400,1.1112,1.1123,1.1109,1.1114,1012,40,0
1150444800,1.1117,1.1145,1.111,1.1141,1371,40,0
1150459200,1.1142,1.1207,1.1129,1.1207,1633,40,0
1150473600,1.1207,1.1255,1.1196,1.1221,1879,40,0
1150488000,1.1221,1.1242,1.1213,1.1228,1161,40,0
1150675200,1.1221,1.125,1.1219999999999999,1.1243,1123,40,0
1150689600,1.1243,1.1244,1.1221,1.1231,1291,40,0
1150704000,1.1232,1.1249,1.1206,1.1233,1577,40,0
1150718400,1.1234,1.1249,1.1214,1.1238,1650,40,0
1150732800,1.1237,1.1257,1.1193,1.1206,1661,40,0
1150747200,1.1204,1.1209,1.1185,1.1206,1250,40,0
1150761600,1.1206,1.1225,1.1204,1.1225,1068,40,0
1150776000,1.1224,1.1231,1.1191,1.1199,1089,40,0
1150790400,1.1201,1.125,1.1175,1.1247,1632,40,0
1150804800,1.1246,1.125,1.1153,1.1173,1832,40,0
1150819200,1.1173,1.1174,1.1152,1.1162,1596,40,0
1150833600,1.1164,1.119,1.1154,1.1177,1309,40,0
1150848000,1.1178,1.1184,1.1153,1.1154,1014,40,0
1150862400,1.1155,1.1162,1.1146,1.1154,1157,40,0
1150876800,1.1155,1.1158,1.1128,1.1138,1510,40,0
1150891200,1.1138,1.1157,1.1051,1.1061,1896,40,0
1150905600,1.1061,1.1073,1.1031,1.105,1605,40,0
1150920000,1.1048,1.1099,1.1041,1.1081,1424,40,0
1150934400,1.1082,1.1088,1.1069,1.1086,1196,40,0
1150948800,1.1085,1.1098,1.1081,1.1087,1198,40,0
1150963200,1.1084,1.1118,1.1069,1.1099,1579,40,0
1150977600,1.11,1.1188,1.1094,1.1172,1902,40,0
1150992000,1.1172,1.1203,1.1158,1.1198,1761,40,0
1151006400,1.12,1.1204,1.1167,1.1182,1250,40,0
1151020800,1.1182,1.1203,1.1177,1.1199,1101,40,0
1151035200,1.1199,1.1204,1.119,1.1194,1152,40,0
1151049600,1.1193,1.1231,1.1179000000000001,1.1207,1671,40,0
1151064000,1.1207,1.1291,1.1203,1.1261,2098,40,0
1151078400,1.1258,1.1265,1.1219,1.1237,1645,40,0
1151092800,1.1238,1.1248,1.1222,1.123,982,40,0
1151280000,1.1205,1.1225,1.1204,1.1216,849,40,0
1151294400,1.1216,1.1225,1.1209,1.1223,842,40,0
1151308800,1.1222,1.1231,1.1188,1.1223,1535,40,0
1151323200,1.1223,1.1227,1.117,1.1193,1666,40,0
1151337600,1.1192,1.1245,1.1185,1.1243,1773,40,0
1151352000,1.1242,1.1254,1.121,1.1236,1523,40,0
1151366400,1.1238,1.1247,1.1207,1.1213,1224,40,0
1151380800,1.1214,1.1217,1.1208,1.1213,1063,40,0
1151395200,1.1212,1.1239,1.1191,1.1231,1500,40,0
1151409600,1.1228,1.1253,1.12,1.1218,1708,40,0
1151424000,1.1218,1.1225,1.12,1.1216,1613,40,0
1151438400,1.1216,1.1241,1.121,1.1235,1334,40,0
1151452800,1.1235,1.124,1.1219,1.123,1150,40,0
1151467200,1.1228,1.1232,1.1218,1.1224,1103,40,0
1151481600,1.1225,1.1248,1.1222,1.1235,1526,40,0
1151496000,1.1233,1.1267,1.123,1.1244,1653,40,0
1151510400,1.1243,1.1271,1.1205,1.1227,1734,40,0
1151524800,1.1227,1.124,1.1219,1.1236,1278,40,0
1151539200,1.1234,1.1244,1.123,1.1231,1063,40,0
1151553600,1.1232,1.1238,1.1227,1.123,1081,40,0
1151568000,1.1231,1.1235,1.1211,1.1217,1389,40,0
1151582400,1.1217,1.1221,1.1124,1.114,1841,40,0
1151596800,1.114,1.1171,1.1117,1.1167,1779,40,0
1151611200,1.1167,1.1177,1.1093,1.1105,1887,40,0
1151625600,1.1105,1.1108,1.1089,1.1096,1150,40,0
1151640000,1.1098,1.11,1.108,1.1089,1211,40,0
1151654400,1.1089,1.1115,1.1081,1.1109,1625,40,0
1151668800,1.1109,1.1124,1.1081,1.1092,1728,40,0
1151683200,1.1088,1.1181,1.1086,1.1163,1887,40,0
1151697600,1.1162,1.1179000000000001,1.1138,1.1164,1222,40,0
1151884800,1.1168,1.119,1.115,1.1176,1306,40,0
1151899200,1.1177,1.1177,1.1154,1.1161,1147,40,0
1151913600,1.1162,1.1164,1.1114,1.1125,1471,40,0
1151928000,1.1124,1.1143,1.1106,1.1135,1615,40,0
1151942400,1.1134,1.1141,1.1086,1.1113,1803,40,0
1151956800,1.1114,1.1127,1.1106,1.1122,1001,40,0
1151971200,1.1122,1.1129,1.1112,1.1114,1044,40,0
1151985600,1.1114,1.1125,1.111,1.1122,1078,40,0
1152000000,1.1122,1.1132,1.1094,1.1101,1545,40,0
1152014400,1.1101,1.1124,1.1089,1.1098,1568,40,0
1152028800,1.1099,1.1101,1.1055,1.1071,1632,40,0
1152043200,1.1074,1.1099,1.1055,1.1088,1293,40,0
1152057600,1.1091,1.1104,1.1075,1.1078999999999999,1253,40,0
1152072000,1.108,1.1084,1.1049,1.1053,1227,40,0
1152086400,1.1056,1.1094,1.1041,1.1091,1502,40,0
1152100800,1.1091,1.11,1.1046,1.1092,1702,40,0
1152115200,1.1092,1.1144,1.1078999999999999,1.1117,1652,40,0
1152129600,1.1117,1.1136,1.1107,1.1132,1316,40,0
1152144000,1.1133,1.1135,1.1114,1.1121,1141,40,0
1152158400,1.1121,1.114,1.1111,1.1132,1238,40,0
1152172800,1.1132,1.1154,1.1124,1.1142,1475,40,0
1152187200,1.1143,1.115,1.1097,1.1106,1665,40,0
1152201600,1.1107,1.1146,1.1085,1.1142,1731,40,0
1152216000,1.1142,1.1146,1.1114,1.1131,1339,40,0
1152230400,1.113,1.1134,1.1112,1.1122,1067,40,0
1152244800,1.1121,1.1131,1.1115,1.1117,1026,40,0
1152259200,1.1117,1.1128,1.1102,1.1115,1505,40,0
1152273600,1.1114,1.1155,1.1085,1.1114,2134,40,0
1152288000,1.1114,1.1146,1.1113,1.1132,1626,40,0
1152302400,1.1132,1.1146,1.1131,1.1133,1025,40,0
1152489600,1.1143,1.1157,1.1142,1.1151,1057,40,0
1152504000,1.1149,1.1157,1.1132,1.1137,1353,40,0
1152518400,1.1138,1.1228,1.1132,1.1223,1539,40,0
1152532800,1.1221,1.1261,1.1215,1.1252,1705,40,0
1152547200,1.1251,1.1265,1.1235,1.1243,1512,40,0
1152561600,1.1243,1.1257,1.1229,1.1234,1288,40,0
1152576000,1.1232,1.1255,1.1227,1.123,1097,40,0
1152590400,1.1228,1.1256,1.1223,1.1255,1216,40,0
1152604800,1.1255,1.1276,1.1238,1.1264,1546,40,0
1152619200,1.1265,1.1346,1.1233,1.1324,1822,40,0
1152633600,1.1322,1.1346,1.1311,1.1320999999999999,1711,40,0
1152648000,1.1320999999999999,1.1334,1.1312,1.1317,1621,40,0
1152662400,1.1319,1.1326,1.1313,1.1322,1209,40,0
1152676800,1.1320999999999999,1.1327,1.131,1.1320999999999999,1330,40,0
1152691200,1.1320000000000001,1.1360000000000001,1.1312,1.1357,1563,40,0
1152705600,1.1358,1.1374,1.1320999999999999,1.1369,1994,40,0
1152720000,1.1369,1.1402,1.1344,1.1354,1892,40,0
1152734400,1.1353,1.1355,1.1331,1.1334,1502,40,0
1152748800,1.1338,1.1354,1.1327,1.1332,1332,40,0
1152763200,1.1334,1.1339,1.1325,1.133,1313,40,0
1152777600,1.1329,1.1347,1.1288,1.1314,1735,40,0
1152792000,1.1314,1.1347,1.1307,1.1317,1630,40,0
1152806400,1.1318,1.1335,1.1299,1.1319,1749,40,0
1152820800,1.1317,1.1323,1.1287,1.1314,1403,40,0
1152835200,1.1314,1.1323,1.1304,1.1315,1139,40,0
1152849600,1.1316,1.1319,1.1299,1.1314,1189,40,0
1152864000,1.1312,1.1332,1.1305,1.1312,1589,40,0
1152878400,1.1311,1.1323,1.1254,1.1298,1796,40,0
1152892800,1.1299,1.1305,1.1265,1.1276,1847,40,0
1152907200,1.1276,1.1295,1.1266,1.1276,1226,40,0
1153094400,1.1279,1.1289,1.1274,1.1280999999999999,1162,40,0
1153108800,1.1275,1.1307,1.1275,1.1286,1230,40,0
1153123200,1.1287,1.1345,1.1278,1.1338,1560,40,0
1153137600,1.1339,1.1346,1.1286,1.1323,1743,40,0
1153152000,1.1323,1.137,1.1316,1.1365,1587,40,0
1153166400,1.1362,1.1372,1.135,1.1358,1322,40,0
1153180800,1.1360000000000001,1.1365,1.1353,1.1357,1131,40,0
1153195200,1.1357,1.1360999999999999,1.1339,1.1352,1171,40,0
1153209600,1.1352,1.1372,1.1327,1.1369,1678,40,0
1153224000,1.137,1.1379,1.1306,1.134,1894,40,0
1153238400,1.1339,1.1375,1.1325,1.1372,1707,40,0
1153252800,1.1373,1.1374,1.1356,1.1366,1358,40,0
1153267200,1.1362,1.1372,1.1354,1.137,1160,40,0
1153281600,1.137,1.1378,1.1362,1.1377,1115,40,0
1153296000,1.1377,1.1395,1.1362,1.1374,1613,40,0
1153310400,1.1375,1.1408,1.1368,1.1387,1758,40,0
1153324800,1.1388,1.139,1.1313,1.1333,1993,40,0
1153339200,1.1331,1.1362,1.1326,1.1346,1370,40,0
1153353600,1.1343,1.1347,1.1328,1.1335,1237,40,0
1153368000,1.1336,1.1342,1.1329,1.1334,1203,40,0
1153382400,1.1337,1.1355,1.1319,1.1337,1531,40,0
1153396800,1.1338,1.1354,1.1314,1.1342,1700,40,0
1153411200,1.1342,1.1351,1.1315,1.1323,1764,40,0
1153425600,1.1322,1.1336,1.1283,1.1333,1442,40,0
1153440000,1.1332,1.1346,1.1328,1.1336,1152,40,0
1153454400,1.1336,1.1341,1.1327,1.1333,1233,40,0
1153468800,1.133,1.1344,1.1261,1.1280000000000001,1628,40,0
1153483200,1.1280000000000001,1.1392,1.127,1.1386,2062,40,0
1153497600,1.1386,1.1398,1.1365,1.138,1652,40,0
1153512000,1.138,1.139,1.1364,1.1367,1097,40,0
1153699200,1.1376,1.1395,1.1374,1.1393,1206,40,0
1153713600,1.1394,1.1401,1.1381999999999999,1.1397,1192,40,0
1153728000,1.1395,1.1427,1.1391,1.1408,1572,40,0
1153742400,1.1409,1.1461000000000001,1.1391,1.1438,1736,40,0
1153756800,1.1439,1.1442,1.1405,1.1409,1635,40,0
1153771200,1.1408,1.1419,1.1386,1.1404,1524,40,0
1153785600,1.1401,1.1438,1.1398,1.1413,1686,40,0
1153800000,1.1416,1.1429,1.1391,1.1394,1602,40,0
1153814400,1.1394,1.1413,1.1377,1.1400000000000001,1824,40,0
1153828800,1.1399,1.142,1.1377,1.1399,1872,40,0
1153843200,1.1399,1.1435,1.1395,1.1418,1689,40,0
1153857600,1.1417,1.1426,1.1407,1.1416,1425,40,0
1153872000,1.1413,1.1431,1.1405,1.1428,1190,40,0
1153886400,1.1428,1.1431,1.1402,1.1411,1298,40,0
1153900800,1.1411,1.1417,1.1352,1.1375,1735,40,0
1153915200,1.1375,1.1396,1.1360999999999999,1.139,1588,40,0
1153929600,1.1389,1.1406,1.1367,1.138,1622,40,0
1153944000,1.1379,1.1381999999999999,1.1337,1.1355,1709,40,0
1153958400,1.1355,1.1369,1.1329,1.1345,1474,40,0
1153972800,1.1344,1.1357,1.1336,1.1349,1312,40,0
1153987200,1.1347,1.1359,1.1329,1.1337,1751,40,0
1154001600,1.1342,1.1346,1.1287,1.1307,1782,40,0
1154016000,1.1307,1.1358,1.1301,1.1355,1722,40,0
